name,http_status,https_status,SIREN,type,sources,script
mer4007.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4008.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4009.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4010.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4011.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4012.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4013.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mer4014.developpement-durable.gouv.fr,403 Forbidden,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
meridienne.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,ADULLACT,
www.meridienne.developpement-durable.gouv.fr,302 Found https://authentification.din.developpement-durable.gouv.fr/cas/3/login?service=http%3A%2F%2Fwww.meridienne.developpement-durable.gouv.fr%2Fpublic%2Findex.php,302 Found https://authentification.din.developpement-durable.gouv.fr/cas/3/login?service=http%3A%2F%2Fwww.meridienne.developpement-durable.gouv.fr%2Fpublic%2Findex.php,,Gouvernement,CT logs,import-from-ct-logs.py
extranet.legipeche.metier.developpement-durable.gouv.fr,302 Found https://authentification.din.developpement-durable.gouv.fr/authSAML/oidc/giseh/user/authorize?prompt=none&response_type=code&redirect_uri=https%3A%2F%2Fextranet.legipeche.metier.developpement-durable.gouv.fr%2F&client_id=giseh&nonce=8a787db0d2b9e7804949d0b759e1c905&state=bf400200d006dacfd718c7cd83d59d93&scope=email+login+profile+cerbere_utilisateur+openid,302 Found https://authentification.din.developpement-durable.gouv.fr/authSAML/oidc/giseh/user/authorize?prompt=none&response_type=code&redirect_uri=https%3A%2F%2Fextranet.legipeche.metier.developpement-durable.gouv.fr%2F&client_id=giseh&nonce=14d8b3310c8b54d591e2b8c23e2b3b90&state=4c5893a51e8e1bf2be79f190c23e37ce&scope=email+login+profile+cerbere_utilisateur+openid,,,CT logs,import-from-ct-logs.py
meuse.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.meuse.developpement-durable.gouv.fr,301 Moved Permanently http://www.meuse.gouv.fr/,certificate verify failed,,Gouvernement,DNS,
midi-pyrenees.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
donnees.midi-pyrenees.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,ADULLACT,
www.donnees.midi-pyrenees.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://www.data.gouv.fr/fr/datasets/listes-des-sites-gouv-fr/,
enqueteur.midi-pyrenees.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,DNS,
www.midi-pyrenees.developpement-durable.gouv.fr,Temporary failure in name resolution,Temporary failure in name resolution,,Gouvernement,DNS,
migration-vhost.developpement-durable.gouv.fr,certificate verify failed,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mioga.developpement-durable.gouv.fr,certificate verify failed,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
modelisationdestransports.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.modelisationdestransports.developpement-durable.gouv.fr,Temporary failure in name resolution,Temporary failure in name resolution,,Gouvernement,DNS,
monaiot.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
monicpe.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/bzg/gouvfrlist,
www.monsieurvelo.developpement-durable.gouv.fr,200 OK,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mrae.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.mrae.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
www-maj.mrae.developpement-durable.gouv.fr,401 Unauthorized,401 Unauthorized,,,CT logs,import-from-ct-logs.py
nievre.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.nievre.developpement-durable.gouv.fr,301 Moved Permanently http://www.nievre.gouv.fr,Connection reset by peer,,Gouvernement,DNS,
nomade.developpement-durable.gouv.fr,Connection failed,302 Moved Temporarily https://nomade1.din.developpement-durable.gouv.fr/,,Gouvernement,CT logs,import-from-ct-logs.py
dir.nord.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.dir.nord.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
dirm.nord-atlantique-manche-ouest.developpement-durable.gouv.fr,200 OK,certificate verify failed,,Gouvernement,Ajout manuel de Julien Palard,
www.dirm.nord-atlantique-manche-ouest.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,DNS,
dir.nord-ouest.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.dir.nord-ouest.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,DNS,
enroute.nord-ouest.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.enroute.nord-ouest.developpement-durable.gouv.fr,Temporary failure in name resolution,Temporary failure in name resolution,,Gouvernement,DNS,
nord-pas-de-calais.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,ADULLACT,
www.nord-pas-de-calais.developpement-durable.gouv.fr,200 OK,certificate verify failed,,Gouvernement,https://www.data.gouv.fr/fr/datasets/listes-des-sites-gouv-fr/,
www.nord-pas-de-calais-picardie.developpement-durable.gouv.fr,200 OK,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
extranet.normalisation.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
normandie.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Bastien Guerry,
donnees.normandie.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,ADULLACT,
www.donnees.normandie.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,https://github.com/bzg/gouvfrlist,
www.normandie.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
nouvelle-aquitaine.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
sinp.nouvelle-aquitaine.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.sinp.nouvelle-aquitaine.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,DNS,
www.nouvelle-aquitaine.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
a.ns.developpement-durable.gouv.fr,Timeout,Timeout,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
b.ns.developpement-durable.gouv.fr,Timeout,Timeout,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
ns2.developpement-durable.gouv.fr,Timeout,Timeout,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
ns3.developpement-durable.gouv.fr,Timeout,Timeout,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
ns4.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
oaiconsult-urbamet.developpement-durable.gouv.fr,503 Service Unavailable,503 Service Unavailable,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
oaiserveur-urbamet.developpement-durable.gouv.fr,503 Service Unavailable,503 Service Unavailable,,Gouvernement,Ajout manuel de Bastien Guerry,
objectif-paysages.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Julien Palard,
www.objectif-paysages.developpement-durable.gouv.fr,301 Moved Permanently http://objectif-paysages.developpement-durable.gouv.fr/,301 Moved Permanently http://objectif-paysages.developpement-durable.gouv.fr/,,Gouvernement,CT logs,import-from-ct-logs.py
observatoire-national-ventilation.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,https://crt.sh/?id=8198879841,import-from-ct-logs.py
observatoires-littoral.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,DNS,
occitanie.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.occitanie.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
octave.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,CT logs,
octave2.developpement-durable.gouv.fr,200 OK,200 OK,,,CT logs,import-from-ct-logs.py
onerc.developpement-durable.gouv.fr,301 Moved Permanently https://www.ecologie.gouv.fr/observatoire-national-sur-effets-du-rechauffement-climatique-onerc,certificate verify failed,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
portail.ecole.orcet.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,https://crt.sh/?id=8511416763,import-from-ct-logs.py
portail.preprod.orcet.developpement-durable.gouv.fr,200 OK,200 OK,,,CT logs,import-from-ct-logs.py
oreol.developpement-durable.gouv.fr,200,200,,Gouvernement,CT logs,import-from-ct-logs.py
otelo.developpement-durable.gouv.fr,200 OK,200 OK,,,CT logs,import-from-ct-logs.py
dir.ouest.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.dir.ouest.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,DNS,
enroute.ouest.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.enroute.ouest.developpement-durable.gouv.fr,Temporary failure in name resolution,Temporary failure in name resolution,,Gouvernement,DNS,
paca.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
basecommunale.paca.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Julien Palard,
www.basecommunale.paca.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,Ajout manuel de Bastien Guerry,
donnees.paca.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,ADULLACT,
www.donnees.paca.developpement-durable.gouv.fr,302 Found http://www.paca.developpement-durable.gouv.fr/,certificate verify failed,,Gouvernement,https://www.data.gouv.fr/fr/datasets/listes-des-sites-gouv-fr/,
dre.paca.developpement-durable.gouv.fr,No address associated with hostname,No address associated with hostname,,Gouvernement,ADULLACT,
www.dre.paca.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,CT logs,import-from-ct-logs.py
enqueteur.paca.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
www.paca.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,Ajout manuel de Bastien Guerry,
pandoc.developpement-durable.gouv.fr,Temporary failure in name resolution,Temporary failure in name resolution,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
panoptes.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,CT logs,import-from-ct-logs.py
mail.panoptes.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
mx.panoptes.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
ns.panoptes.developpement-durable.gouv.fr,Name or service not known,Name or service not known,,Gouvernement,https://github.com/tb0hdan/domains/blob/master/data/france,
participation.developpement-durable.gouv.fr,200 OK,200 OK,,Gouvernement,CT logs,
